iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	previous_score	previous_bonus_score	startStrokeTime	endStrokeTime	eventType
testing	5405-59b843b5-7a2b-4ed6-9d55-42016d975381	1578852474932	1	waiting_03	M214,154c-6.75878,0 -15.24742,7.1287 -22,8c-27.70496,3.57483 -79.53145,3.56791 -88,-32c-4.22033,-17.72538 -9.56694,-39.89444 10,-51c5.4991,-3.12111 61.94206,-19.82618 52,10c-1.26424,3.79272 -5.76678,6.38339 -9,8c-23.36234,11.68117 -21.82033,-38.17967 -37,-23	1	0	0	0	1578852471548	1578852472039	stroke
testing	5405-59b843b5-7a2b-4ed6-9d55-42016d975381	1578852475393	1	waiting_03	M69,96c0,40.74045 24,80.18491 24,120	2	0	0	0	1578852472372	1578852472525	stroke
testing	5405-59b843b5-7a2b-4ed6-9d55-42016d975381	1578852475829	1	waiting_03	M197,104c7.35046,0 -1.6891,31.7875 -2,33c-5.99971,23.39886 -14.12732,48.25463 -25,70	3	0	0	0	1578852472790	1578852472959	stroke
testing	5405-59b843b5-7a2b-4ed6-9d55-42016d975381	1578852476457	1	waiting_03	M83,149c0,8.11035 15.89278,3.7748 24,4c37.93507,1.05375 78.45011,-3.36427 116,2	4	0	0	0	1578852473417	1578852473589	stroke
