iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	previous_score	previous_bonus_score	startStrokeTime	endStrokeTime	eventType
testing	0268-f41fcd86-0d1d-452d-80c0-8bc635589c38	1574668026059	1	waiting_03	M105,133c-8.99957,0 -22.84713,24.23625 -34,7c-17.07573,-26.38976 5.60829,-59 34,-59c34.3502,0 41,81.74197 41,108	1	0	0	0	1574668024735	1574668025198	stroke
testing	0268-f41fcd86-0d1d-452d-80c0-8bc635589c38	1574668026549	1	waiting_03	M146,189c7.54716,7.54716 18.81404,1.59089 24,13c8.76353,19.27976 9,41.33875 9,62	2	0	0	0	1574668025395	1574668025696	stroke
