iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	previous_score	previous_bonus_score	startStrokeTime	endStrokeTime	eventType
testing	8618-7f007db6-a28b-4510-b58b-51bce80fdec5	1579291929170	1	dining_07	M198,146c-8.87529,-6.40993 -76.54953,-44.45047 -90,-31c-10.7466,10.7466 -4,51.74739 -4,65c0,10.75039 -4.81823,45.18177 4,54c1.58114,1.58114 2.24793,-3.8942 3,-6c3.19077,-8.93415 5.77785,-18.07712 9,-27c6.84408,-18.95283 14.62002,-36.84337 23,-55c3.77903,-8.18789 6.94132,-16.41198 12,-24c0.26149,-0.39223 0.88567,-1.45733 1,-1c6.16779,24.67114 -39.55471,57.77354 -44,80c-1.878,9.38999 32.57541,7.35754 39,8c1.72468,0.17247 14.06055,1.93945 14,2c-10.46512,10.46512 -133.34954,-15.18584 -71,-33	1	0	0	0	1579291928338	1579291929161	stroke
testing	8618-7f007db6-a28b-4510-b58b-51bce80fdec5	1579291948711	2	waiting_02	M203,108c1.28207,1.28207 -12.97046,2.69705 -16,3c-7.98355,0.79836 -35.74833,4.25836 -33,18c2.7236,13.618 70.26702,29.10013 86,35c2.85693,1.07135 8.52652,4.78913 6,9c-9.36334,15.60556 -56.15088,24.28772 -75,29c-0.75842,0.1896 -11,1.17417 -11,3c0,3.33333 6.66667,0 10,0	1	0	3	0.67	1579291948230	1579291948704	stroke
testing	8618-7f007db6-a28b-4510-b58b-51bce80fdec5	1579291958296	3	dining_06	M194,153c0,-3.90096 -50.6457,-39.12914 -60,-41c-0.02347,-0.00469 -4.8931,-0.2138 -5,0c-8.70034,17.40068 19.2243,73.60068 26,89c2.24118,5.09359 18.0083,47.99585 28,43c9.08004,-4.54002 -7.91051,-21.50751 -10,-23c-11.46957,-8.19255 -57.95169,-16.09661 -66,0	1	0	3	0.67	1579291957804	1579291958293	stroke
