iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	previous_score	previous_bonus_score	startStrokeTime	endStrokeTime	eventType
testing	3551-23d398a5-da89-4086-a111-70079d3b223e	1578938932722	1	dining_01	M127,99c6.8011,6.8011 7.36226,17.07163 8,26c1.26783,17.74964 6.53399,41.31552 -3,58c-16.77572,29.35751 -56.43408,1.11998 -62,-22c-8.75685,-36.3746 -10.46776,-38.97537 -9,-72c0.67462,-15.17891 4.76762,-34.44328 18,-44c20.09218,-14.51102 36.65116,3.47675 47,19c8.0897,12.13455 61,113.03758 61,128	1	0	0	0	1578938928396	1578938928924	stroke
testing	3551-23d398a5-da89-4086-a111-70079d3b223e	1578938933187	1	dining_01	M218,151c1.66667,0 -3.33564,-0.0876 -5,0c-4.67209,0.2459 -9.37249,0.3108 -14,1c-11.05836,1.64699 -22.00294,3.98387 -33,6c-27.16189,4.97968 -54.44422,10.3128 -81,18c-11.67492,3.37958 -28.24571,13 -41,13	2	0	0	0	1578938929176	1578938929416	stroke
testing	3551-23d398a5-da89-4086-a111-70079d3b223e	1578938941458	2	waiting_03	M176,141c0,0.74536 -1.2592,0.91769 -2,1c-14.629,1.62544 -29.38089,2.17261 -44,4c-31.02987,3.87873 -65.80881,15 -97,15	1	0	0	0	1578938937464	1578938937686	stroke
testing	3551-23d398a5-da89-4086-a111-70079d3b223e	1578938942348	2	waiting_03	M111,68c16.40128,0 38.29884,29.51258 50,39c29.73294,24.10779 83.48463,51.53997 66,97c-11.51688,29.94389 -70.93146,15.71798 -92,12c-11.40298,-2.01229 -22.13503,-6.16531 -33,-10c-3.79807,-1.34049 -14.90743,-4.02314 -11,-5c6.98143,-1.74536 41,7.36846 41,14	2	0	0	0	1578938937883	1578938938568	stroke
testing	3551-23d398a5-da89-4086-a111-70079d3b223e	1578938943013	2	waiting_03	M77,56c0,8.26336 24.9609,47.9246 25,48c20.01806,38.60625 37.21052,78.88595 58,117	3	0	0	0	1578938939104	1578938939249	stroke
testing	3551-23d398a5-da89-4086-a111-70079d3b223e	1578938953595	3	dining_07	M135,102c0,23.28297 -46,84.02258 -46,96	1	0	0	0	1578938949443	1578938949813	stroke
testing	3551-23d398a5-da89-4086-a111-70079d3b223e	1578938954080	3	dining_07	M64,136c0,-7.62416 48.20846,-5.82736 54,-5c34.37876,4.91125 103.35143,55 119,55	2	0	0	0	1578938950034	1578938950314	stroke
testing	3551-23d398a5-da89-4086-a111-70079d3b223e	1578938954597	3	dining_07	M235,120c-4.25441,-8.50882 -23.85518,14.85985 -24,15c-24.86948,24.06724 -61.83614,79.41807 -91,94	3	0	0	0	1578938950611	1578938950835	stroke
