iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	previous_score	previous_bonus_score	startStrokeTime	endStrokeTime	eventType
testing	4403-01f9ea2f-9395-4743-9ce8-5759c04b74f7	1574585873620	1	waiting_02	M137,102c-23.0722,0 -45.1698,-0.78775 -61,19c-6.17569,7.71961 -6,17.69999 -6,27c0,26.49461 9.51127,41 36,41	1	0	0	0	1574585872428	1574585873042	stroke
testing	4403-01f9ea2f-9395-4743-9ce8-5759c04b74f7	1574585888390	2	dining_07	M81,119c-7.46781,1.86695 -21.72928,1.97237 -27,9c-12.1543,16.20573 4.67447,76 29,76	1	0	0	0	1574585887580	1574585887798	stroke
testing	4403-01f9ea2f-9395-4743-9ce8-5759c04b74f7	1574585889001	2	dining_07	M124,161c14.09031,-14.09031 -19,-60.15264 -19,-73	2	0	0	0	1574585888167	1574585888427	stroke
testing	4403-01f9ea2f-9395-4743-9ce8-5759c04b74f7	1574585889732	2	dining_07	M93,69c6.92325,0 51,48.23338 51,60	3	0	0	0	1574585888816	1574585889161	stroke
testing	4403-01f9ea2f-9395-4743-9ce8-5759c04b74f7	1574585890406	2	dining_07	M154,142c0,-1.89459 -11.50217,-2.64317 -14,-3c-9.71681,-1.38812 -19.0764,-8.7176 -27,-14	4	0	0	0	1574585889525	1574585889827	stroke
testing	4403-01f9ea2f-9395-4743-9ce8-5759c04b74f7	1574585894193	2	dining_07	M110,58c30.29512,15.14756 28.76935,55.28174 18,84c-4.33639,11.5637 -15.24046,20.72138 -19,32c-0.4714,1.41421 -3.05409,2.94591 -2,4c6.83822,6.83822 26.07388,-3.04433 31,-6c6.99767,-4.1986 18.21397,-12.42795 22,-20c8.74968,-17.49937 4.16303,-46.16303 18,-60c11.15467,-11.15467 10,0.78986 10,12c0,7.33333 0,14.66667 0,22	5	0	0	0	1574585890567	1574585893609	stroke
