iterationName	gameid	time	trialNum	intendedName	svgData	currStrokeNum	shiftKeyUsed	previous_score	previous_bonus_score	startStrokeTime	endStrokeTime	eventType
testing	7052-5ef1bbfd-c081-4674-9f49-80a272ba8980	1574585971133	1	waiting_04	M106,114c-8.72911,0 -26.78685,5.45578 -33,-2c-7.14306,-8.57167 -3.18796,-38 11,-38	1	0	0	0	1574585970099	1574585970547	stroke
testing	7052-5ef1bbfd-c081-4674-9f49-80a272ba8980	1574585972316	1	waiting_04	M158,75c10.18048,25.4512 3,61.82832 3,89	2	0	0	0	1574585971550	1574585971734	stroke
